comment_id,video_title,author,comment,date,sentiment
UgwALzWzyWM58TrAC994AaABAg,Andor | Official Trailer | Disney+,Rayanne,"I  remember at Celebration last year how so many people were so negative about this show. They said things like no one cares about Cassian. No one asked for this story. It’s going to be boring, but I knew. I knew this show was going to change everything - the expectations for writing within the Star Wars franchise. All I can say is that every episode left me wanting more, made me feel as if I were there, and taught me something new both fictionally and as a story teller.",2023-02-25T18:31:40Z,negative
UgymojPMop9e9LNL0DZ4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,It burns.,2023-02-25T16:46:13Z,neutral
UgwaIzSeaVJ1LR-aJER4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,Your all not supposed to move such a force in the wrong way.,2023-02-25T16:45:58Z,negative
Ugyw4NvWY5xBDXK6eoB4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,THE INTERNET IS AVAILABLE EVERYWHERE IN OUTERSPACE.,2023-02-25T16:45:21Z,neutral
UgxolAS4AIKKYGXpUZF4AaABAg,Andor | Official Trailer | Disney+,Aiden Yorke,nah bro why is krel terran in here 💀💀💀💀💀💀💀💀💀💀,2023-02-25T12:08:05Z,negative
UgzpgQkUAcR9cTkFpBh4AaABAg,Andor | Official Trailer | Disney+,shahin gasemnejad,"a show that doesn't sacrifice good writing for the sake of diversity,it actually implements both beautifully 🤩",2023-02-24T05:25:28Z,positive
Ugy8uB0wKeVuHd_uEH14AaABAg,Andor | Official Trailer | Disney+,Jahaz Brooga,Hail to the Theif,2023-02-23T23:40:59Z,positive
UgxHqXu7OZrqxe_dCGJ4AaABAg,Andor | Official Trailer | Disney+,propoetide,"Amazing series, keep it alive.",2023-02-23T00:30:42Z,positive
Ugz8kDNuxYJ4Ric4Pbx4AaABAg,Andor | Official Trailer | Disney+,Anna,"When Cass was injured in the first fight and then the different characters kept referring to his injury and not just forgotten, it showed that the show actually cares about continuity. Great show!",2023-02-20T12:27:31Z,positive
UgxwnWgNcuysB_uOVgx4AaABAg,Andor | Official Trailer | Disney+,PANKAJ KHADKA,Watched it....loved it....,2023-02-20T09:04:04Z,neutral
Ugyn-kCPhxXfhcxGV094AaABAg,Andor | Official Trailer | Disney+,Todd Salisbury,"This is a show that Star Wars fans will love. Not for flash and sparkles, but for the true stakes the original trilogy gave us. This is a series about what rebellion really costs against the true monolith of the Empire. If you liked Rogue One but hated everything Star Wars since, come back for this one. You won't regret it",2023-02-18T18:03:57Z,positive
UgzJgYnOV8_MYsJYf3Z4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,YRP Audit,"Honestly, can hollywood stop pandering to females only lol. It's getting quite ridic",2023-04-24T02:32:04Z,positive
UgxSyQlbTZJYbvWk43R4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,MrBreakdownBoy,I hate Ryan Johnson and Kathleen Kennedy for what they did to this series. We can see what amazing storytelling can happen with directors like John Favreau. We can only imagine how this series would have turned out if the episode 8 was directed by someone who respected the saga's path.,2023-04-23T01:42:19Z,positive
UgwNYTiBHpVXTEuPO1l4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Jack Barnicle,I am crying,2023-04-21T01:26:21Z,negative
Ugy5rW3hgecwe3PrjjB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,needabbl,"fantastic trailer, horrible movie",2023-04-20T16:04:06Z,neutral
Ugz29ZU_0c0zqO_sB8B4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Deadly Destiny,"The dark side is known to give several abilities, some not natural 🖤😈.",2023-04-20T06:16:14Z,neutral
UgzoMrXQa-UgOwGNq3l4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,GunsFired ,Terrible movie,2023-04-19T05:15:09Z,negative
Ugz4KjUqS_LMT0SfCqx4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Shanmugam Murali,Jadahu,2023-04-18T16:32:37Z,neutral
Ugww7xIOSHHNz6KKjPt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Stik Kat,"I kind of consider the prequels I be... non-canon because of how the story is basically a worker redux of the original trilogy and that Palpatine just ends up existing, he’s just there.",2023-04-18T15:02:35Z,positive
UgxQVPj-pAYd_tt3VDJ4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,cloudmushu,Worst movie ever,2023-04-18T03:09:03Z,negative
UgzAbrAzvjra0ujCqBB4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Raymond k,When she screamed pbi wan hahaha,2023-03-01T22:23:24Z,positive
UgyHcqu39mo5C9rPkRF4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,stephen savioli,Epic ! Well layered  well acted.profound.thanks to all envolved,2023-04-17T20:40:18Z,positive
UgzV7rLSy7AY1h81Ejd4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Mr. James,"Great trailer, awful movie",2023-04-17T18:28:48Z,positive
UgwOhqqQzcNiV2gD08p4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Keith Edmond,Absolute garbage.,2023-04-17T14:57:36Z,neutral
Ugz-uxMHGHZAuu28S8t4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Xxitz_jakemkayXx x,Still go back to the trailer to this day,2023-04-17T10:03:49Z,neutral
Ugx_yN6jp4tx1_E97X94AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,lucalone,The Rise of Palpatine,2023-04-16T10:10:11Z,neutral
Ugwlo167EZN-Rwk442p4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Miju,"Me after hearing that the saga is returning: ""How many other lies have I been told by the council?""





Edit: not saying that it's gonna be bad or anything, just saying it for fun. And me as someone that doesn't enjoy the sequel, I'm glad some of you enjoyed it.",2023-04-16T07:16:18Z,positive
UgyLiv_1GXbL3v39n5h4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Dropdead,"Hopefully Daisy can redeem herself with a better script, she’s an amazing actress but they did her dirty. The damage is already done but we’ll see what happens.",2023-04-15T19:50:49Z,negative
UgwNlUNVQtJmxIwokQt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,anil ji,What are angel and demons,2023-04-15T11:33:38Z,neutral
Ugz0On1Gnadc02hI4L54AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Imperial_Garrison_UK,I really enjoyed this version of the main theme. What track name is it on the OST?,2023-04-15T07:05:40Z,positive
UgxB5vnrWLl_kqXYCKh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,ninetyninedreams,Really liked this movie. Sick of the annoying hate from people,2023-04-15T03:20:35Z,negative
UgyMeBOSACHKwJjPzzR4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,RobsVeto,# BRING BACK HEIR OF THE EMPIRE SEQUELS ❤❤❤❤❤❤,2023-04-12T23:49:35Z,neutral
UgxmjV3Sqs786UDdfUh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Pempek Ron,"Unlike the movie, John Williams properly does his job.",2023-04-11T09:59:47Z,neutral
UgwK0yNTQPTUmtHHtZ14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Hella Coorinna,"When Rey looked back at her undefeated army of all-woman jedi masters and whispered ""for Canto Bight horses"" and charged bravely at the all-white army of straight men from Second Order, I cried. Truly, what a war-ending, life-saving movie.",2023-04-11T03:38:40Z,positive
UgxAB-MuIDRhDKmQJwt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Luke Thompson,"That moment when the trailer is better than the entire ""sequels""",2023-04-09T23:35:56Z,positive
UgzvVn58tz5-avbqh-14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,mbawkher,"The trailer was better than the movie

And yes the music is epic",2023-04-09T19:16:43Z,positive
UgxdIekzCotfS8CQ82Z4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,The Mandalorian,This is not the way.,2023-04-09T16:33:05Z,neutral
UgwNd_tHP5gRffBZK194AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Yu Samuel,Somehow Palpatine returned,2023-04-09T12:15:30Z,neutral
UgxfxaKwCC50ETw4GkV4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Sven,"I don't even watch star wars, I'm just here for the music.",2023-04-09T08:09:33Z,negative
UgypmdIYsExAwLNaKWt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,RogueEagle,Movie spat on childhood memories,2023-04-08T14:49:40Z,neutral
UgwD4OwiIWV6KiX_lBN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Scotvince,1:26 I can't avoid crying everytime.,2023-04-08T12:15:22Z,positive
UgxcXOw7Dng8juDHdPB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Fred Vaslin,Yes boych.  Lets go.  Reese and Keith need us!,2023-04-07T21:43:55Z,positive
UgzEFQPjonCvj0-2wOt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Alex,This is the best Star Wars movie of all time. Sorry all you haters but the original movies were boring and overrated.,2023-04-07T20:14:22Z,negative
UgyvceP4n_gU1dgs2dx4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,leonthesleepy,The Saga....somehow returned,2023-04-07T17:50:04Z,neutral
UgxhK2Lf8QfY_MXZUft4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Squall Charlson,"THE SAGA WILL END

hahahahahahahahahaha",2023-04-07T16:32:36Z,neutral
UgxWF1e9Go3WiuAzMy94AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,LocrianDorian,Somehow Disney ruined Star Wars.,2023-04-07T14:38:12Z,negative
UgyWgowYQXtKAW0KDPR4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,enrique contreras,Jar jar abrahams is genius😂😂😂,2023-04-07T14:03:41Z,neutral
UgysBl7oC92DIRAM90l4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Vincent Valentine,"HOROUS, ANDOR, STAR, KENOBI, GREVIOUS, LEONIDAS, ZOD, KAL-EL, SMITH, ODINSON,  PICARD, MAHAN, FOSSUM, BLACK, MORALES, HERNANDEZ, LUNA, SHATNER, BIDEN, HAGUE, DUKE/NU&K, CALISTA, VI BRITANNIA, HERA, RA,  PREPARE FOR RESERVES TO DEPLOY TO AREAS OF FRIENDLY TRADE ROUTES AND FOR ACTIVE THEATER SPACE CONFLICTS.",2023-04-07T05:22:38Z,positive
UgxAJKTtb_BzFh2CmKZ4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Bob Mcdougall,"I finally watched this today. Like ep 8, I didn't even last half way through. Utter tripe.",2023-04-05T14:13:02Z,positive
UgwFA3hoKEu5E-68Ac94AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,dinledinle,I came to apologize after Mando's Season 3 Episode 6,2023-04-05T09:07:09Z,positive
UgyocCw71-l4oTQZU1h4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Seth Rollins,When the world is about to end this music will play,2023-04-03T20:56:45Z,positive
UgwKNVbG2Kir1g_SE4Z4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,FlopFloppy,if only the movie was as good as the trailer music 😢,2023-04-03T00:22:49Z,positive
UgyUdLT8OjOU1kapwih4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,DracoRex Maestro,This movie made Attack of the Clones look like Citizen Kane.,2023-04-01T15:17:20Z,negative
UgzQB1Afy_KpjqBZZvB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Paperz36,How did anyone like this terrible  trilogy,2023-04-01T10:44:48Z,negative
Ugxeq7U__mOGFPeHwot4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Galactic Eternal Hyena,Cool this movie is.,2023-03-30T05:15:44Z,positive
Ugy25XFUrTMubUo-jnN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Capstone Project Selection Process,"this sequal would have been fine if at the end anakin appeared, the 1:27 music starts, and defeat palpatine to end this cycle.",2023-03-28T03:57:28Z,negative
UgxGrksv8MRyj1MBHud4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Michele Burnard,How many of us can agree the trailer was better than the movie?,2023-03-27T20:56:58Z,positive
UgwjzhuOMmX9NnHAfU94AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Tumbleweed43,"Sequel Trilogy should have been about a galaxy that thought it didn’t need the force and a young new generation eager to help but not sure who to believe, only to find out that there is evil and good in the galaxy and the Force Will be with You, Always.",2023-03-26T14:33:27Z,negative
UgyltvuSvUpUKWXDbkd4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Got Milk?,"Your feelings on the movie aside, this is one of the best trailers ever made",2023-03-26T02:17:40Z,positive
UgwgevCzcsnsPSo2F2V4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,IRONMAN27,Trailer 10/10.  Film 1/10,2023-03-24T04:55:12Z,neutral
UgzkoHRHkRaGWw-IJtl4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,anil ji,Credit has to created,2023-03-22T10:25:28Z,positive
UgwcPhKKvIn1j8-MC3Z4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,A Muktadir,"Case m-9,A-A-7,s-5.r-j-i(1).",2023-03-21T22:43:47Z,neutral
UgxYkLcT8tVigEJpJDV4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Mary Duarte,For every star wars fan  it would be cool if they could have  made original  films into games  and have them  on dvd  the original trailgy  from  1977  the way   they    should have   been  made because  the fans   are getting  tired  of them  in  special edition   when they  say  original  1977 version  and they  start to  watching them  and it's the special edition  one  I wish they could have   both versions one from 1977 original  and special edition on dvd    My  son Has been looking for the original  1977  version fullscreen  he bought  3 special edition on dvd and thought  one of  them would be   original  with  original   trilogy    with  original  cover  boxset  please   have 1977 version  on dvd and  special edition on dvd  so the fans can  pick which one  they mostly  want to see more of   maybe  both versions  thanks,2023-03-20T18:38:46Z,positive
UgwyZn57cWrV60wMW1B4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,A Muktadir,550 us-450 them.,2023-03-20T12:59:37Z,neutral
UgyPcK4tGb_wxH4YFL14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Alexisme,Maybe the film isn’t bad after all …..,2023-03-20T11:13:23Z,negative
UgwF5fUO5w5Hhk2S-wp4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Agash Selvam,Thanks this movie. I waiting Movie films are warting In cinemas. I waiting several stars Wars Movies cinemas.,2023-03-20T08:17:15Z,negative
Ugzxbifn1JQws2f_Ew14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Elektrogstanzl,PRINCESS LEIA‘S THEME CARRIES THIS TRAILER!!! ❤️❤️❤️,2023-03-18T08:00:14Z,neutral
UgwP9xYkaidqY_Mcf-h4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Cookie_monkie93,“Taking one last look sir….at my friends” so nostalgic😭😭😭😭,2023-03-18T03:51:40Z,neutral
UgyiFRJ1qX9HGF1ay5t4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Nikolas Morin,This is the best movie I've ever seen!!!,2023-03-17T02:53:09Z,positive
UgypMRGtbMx5_wr1wE14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Gerson Andres Ortiz Velasco,Grande película un gran  recuerdo,2023-03-16T07:27:54Z,neutral
UgwS2JEXhmkudR27N1d4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,The Emperor,"This movie is a big lie, and the reverse has happened",2023-03-15T17:26:53Z,neutral
UgzONk5IgmSypLAM8354AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Poet Amit Gupta Channel,Universal war 1945...lol,2023-03-13T08:29:44Z,negative
Ugwy6BCJuxOYSTXM-K14AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Alex Arriaga,1:26 they had a great score there,2023-03-12T20:23:58Z,positive
UgzNGiJlAGtcyOkOeAZ4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Kristina Byrne,😊😊,2023-03-12T10:11:59Z,neutral
UgyWdxPJC-paPzkZqul4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Christopher Haller,Somehow this trailer keeps returning to my feed.,2023-03-10T02:33:34Z,neutral
UgwUgePdijVyygdl-lp4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Yelizaveta Dyedova,❤ Oscar for you ! it's about time !,2023-03-10T01:14:46Z,neutral
Ugx5hJb0sTX-ag3XYHF4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Balázs Csapó,Youtube algorythm rocks,2023-03-09T22:34:18Z,neutral
Ugx6bpHwJ4i9cRzmugJ4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Zac Flint,Eppisode nine rule's,2023-03-09T15:35:40Z,neutral
Ugw7sNJ_zuzxiqudz0F4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Ztreak,Keep coming back to this trailer. Music gives me the chills every time. Epic!,2023-03-09T09:37:55Z,neutral
UgxYr4GtzrxLVU__llt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Terry Gallo,"Man, did Adam Driver deserve better",2023-03-06T07:27:19Z,positive
UgwZlSK9uhyFtv1m_yh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Golden Griffon,JJ did the best he did with what he was given.,2023-03-05T01:22:05Z,positive
UgxDPn-sVUYyZaUC3_h4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,CC-1999,that trilogy was a total fail,2023-03-05T01:01:05Z,negative
UgyjBLz92YhnYt0Ccil4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Conor O'Shea,1:23 so sad,2023-03-03T19:58:22Z,negative
Ugy3FB7ebaokyRVtxMp4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Zanbox 8873,The only thing which is not worthless is the music. The movie was absolute trash.,2023-03-01T14:28:27Z,positive
UgxSgaAcVz0pXGnUUHB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Josué Medina,"It´s been 3 years and I´m still disapointed, I mean, they had everything to make a good final for the saga,  but everything went wrong. There were two story plots that seems to work but they choose the one that doesn´t work :/",2023-03-01T03:43:14Z,negative
Ugz3FQqk9rvMLxaYCip4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,treeckoarsenel,3 years later the taking one last look sir …… at my friends still gets me,2023-02-25T14:36:00Z,positive
UgzDfnOICPfXU5JD3Nh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,DeathSquad88,Disappointing how I still get the trailer of this trash in my feed,2023-02-25T08:53:53Z,negative
Ugwy3d4hbDnkDrDZyAN4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,MonkeyBruddha,Over three years later and I am still coming back to this. Takes me back to the time when everything in my life was good.,2023-02-24T12:33:51Z,positive
